,x_movement/pixel,y_movement/pixel,time/seconds
633,987.0,463.0,21.114869587020642
634,987.0,463.0,21.148226411012775
635,987.0,463.0,21.181583235004908
636,987.0,463.0,21.21494005899704
637,987.0,463.0,21.248296882989173
638,987.0,462.0,21.281653706981306
639,987.0,462.0,21.31501053097344
640,987.0,462.0,21.34836735496557
641,987.0,462.0,21.381724178957704
642,987.0,462.0,21.415081002949837
643,987.0,461.0,21.44843782694197
644,987.0,461.0,21.481794650934102
645,987.0,461.0,21.515151474926235
646,987.0,461.0,21.548508298918367
647,987.0,461.0,21.5818651229105
648,987.0,461.0,21.615221946902633
649,987.0,460.0,21.648578770894765
650,987.0,460.0,21.681935594886898
651,987.0,460.0,21.71529241887903
652,987.0,460.0,21.748649242871164
653,987.0,460.0,21.782006066863296
654,987.0,459.0,21.81536289085543
655,987.0,459.0,21.84871971484756
656,987.0,459.0,21.882076538839694
657,987.0,459.0,21.915433362831827
658,987.0,459.0,21.94879018682396
659,987.0,459.0,21.982147010816092
660,987.0,458.0,22.015503834808225
661,987.0,458.0,22.048860658800358
662,987.0,458.0,22.08221748279249
663,987.0,458.0,22.115574306784623
664,987.0,458.0,22.148931130776756
665,987.0,458.0,22.18228795476889
666,987.0,457.0,22.21564477876102
667,987.0,457.0,22.249001602753154
668,987.0,457.0,22.282358426745287
669,987.0,457.0,22.31571525073742
670,987.0,457.0,22.349072074729552
671,987.0,456.0,22.382428898721685
672,987.0,456.0,22.415785722713817
673,987.0,456.0,22.44914254670595
674,987.0,456.0,22.482499370698083
675,987.0,456.0,22.515856194690215
676,987.0,456.0,22.549213018682348
677,987.0,455.0,22.58256984267448
678,987.0,455.0,22.615926666666613
679,987.0,455.0,22.649283490658746
680,987.0,455.0,22.68264031465088
681,987.0,455.0,22.71599713864301
682,987.0,455.0,22.749353962635144
683,987.0,454.0,22.782710786627277
684,987.0,454.0,22.81606761061941
685,987.0,454.0,22.849424434611542
686,987.0,454.0,22.882781258603675
687,987.0,454.0,22.916138082595808
688,987.0,454.0,22.94949490658794
689,987.0,453.0,22.982851730580073
690,987.0,453.0,23.016208554572206
691,987.0,453.0,23.04956537856434
692,987.0,453.0,23.08292220255647
693,987.0,453.0,23.116279026548604
694,987.0,453.0,23.149635850540736
695,987.0,452.0,23.18299267453287
696,987.0,452.0,23.216349498525002
697,987.0,452.0,23.249706322517135
698,987.0,452.0,23.283063146509267
699,987.0,452.0,23.3164199705014
700,987.0,452.0,23.349776794493533
701,987.0,451.0,23.383133618485665
702,987.0,451.0,23.416490442477798
703,987.0,451.0,23.44984726646993
704,987.0,451.0,23.483204090462063
705,987.0,451.0,23.516560914454196
706,987.0,450.0,23.54991773844633
707,987.0,450.0,23.58327456243846
708,987.0,450.0,23.616631386430594
709,987.0,450.0,23.649988210422727
710,987.0,450.0,23.68334503441486
711,987.0,450.0,23.716701858406992
